#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139732548 - C/ MIGUEL DE CERVANTES KM 6 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996256 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"366,86","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139146243 - C/ TORREMOLINOS15  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321149062645 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 28/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"961,31","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139763395 - C/ ALEMANIA S/N  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996287 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"547,54","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139734786 - C/ MARBELLA 29  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321149253852 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 28/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"593,71","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139670303 - C/ BENICARLO S/N - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148722680 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"1.694,46","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139393865 - C/ MIGUEL DE CERVANTES 81 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996258 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"553,07","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139336597 - C/ HUNGRIA S/N BJ  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996263 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"641,74","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139263049 - C/ MIGUEL DE CERVANTES KM 2  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996257 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"465,92","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139243344 - C/ ALICANTE S/N - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996268 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"667,12","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139158856 - C/ VALENCIA S/N  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996266 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"890,39","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139165295 - C/ MIGUEL CERVANTES S/N  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996255 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"293,74","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139499306 - PZA. GALAYOS 1 BJ - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996253 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"462,56","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139103494 - PZA. ALMENDROS 1 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321149062634 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"583,07","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139470150 - C/ BELGICA S/N - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996284 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"787,18","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139151215 - C/ SUIZA S/N V - MAYO/JUNIO - S GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996286 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014  Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"517,99","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139452386 - C/ MIGUEL DE CERVANTES KM 4 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996254 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"342,67","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139162735 - CNO. BOSQUE S/N BJ - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321149062635 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"1.388,60","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139200712 - C/ LUXEMBURGO S/N BJ - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996285 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"580,42","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","CONTRATO 269025261 - C/MARBELLA, 29 - FACTURACION MAYO/JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321149062644 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 28/07/2014  Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014","1.146,05","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139760982 - C/ MENORCA S/N - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996270 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"613,69","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139451037 - C/ ALICANTE S/N  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996267 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"548,21","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139185273 - AVDA. ISLANDIA 51 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321149062642 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"937,83","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139576940 - C/ LOGROÑO 24  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996249 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"1.072,04","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139348372 - C/ BELGICA S/N - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996283 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014  Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"412,04","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139158952 - C/ GANDIA S/N  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996272 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"711,01","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139289236 - C/ CASTELLON DE LA PLANA S/N  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996276 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"515,48","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139294427 - C/ ALAMO S/N  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321149432247 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 28/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"2.235,33","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139306185 - C/ MALAGA 115 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996274 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"819,74","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139372087 - CARRETERA A5 AUTOVIA EXTREMADURA  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148947029 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"167,34","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139378720 - C/ COMILLAS 1 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996278 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"447,78","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139473964 - PZA. MAYOR 1 BJ - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996261 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"2.832,20","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139423260 - AVDA. BULEVAR KM 3  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996245 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"340,36","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139440276 - C/ RAMON Y CAJAL 138  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148947031 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 28/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"157,63","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139283330 - C/ CORCUBION 1 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996280 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"829,82","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139078765 - C/ DOLORES CASTILLEJO DQ. ALMENARA 4 BIS - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996262 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"1.336,42","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139292521 - C/ BENIDORM S/N BJ - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996275 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"863,63","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139178148 - C/ SALOU S/N  - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996271 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"641,43","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139572900 - C/ MADRID 9 BIS - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996247 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"563,28","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139313886 - AVDA. PORTUGAL S/N - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996282 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"550,65","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139382042 - C/ BENICARLO S/N - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321148996264 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"385,98","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139602828 - C/ MIGUEL DE CERVANTES KM 7 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321149062636 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"495,16","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139734769 - C/ ALMERIA 2 - FACTURACION MAYO / JUNIO - SERVICIOS GENERALES - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321149062643 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 29/07/2014  Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"1.532,63","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","CONTRATO 139572900 - ELECTRICIDAD C/MADRID, 39 BIS - S. GENERALES - FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102414 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","715,23","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","CONTRATO 139378720  -  ELECTRICIDAD C/ COMILLAS, 1 - S. GENERALES - FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102451 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","370,21","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139313886 - ELECTRICIDAD AVDA. PORTUGAL S/N  - S. GENERALES - FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102458 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014,"516,51","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","CONTRATO 139732548 - ELECTRICIDAD C/MIGUEL DE CERVANTES, KM. 06 - S. GENERALES -  FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102425 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","368,46","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139308232  -  ELECTRICIDAD PLAZA MAYOR 1 BIS - S. GENERALES - FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102429 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014,"819,33","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","CONTRATO 139760982  -  ELECTRICIDAD C/MENORCA, S/N - S. GENERALES - FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102441 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","509,72","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139734769  -  C/ALMERIA 2  - S. GENERALES -  FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102464 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014,"1.191,72","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","CONTRATO 139423260 - ELECTRICIDAD AVDA. BULEVAR, KM 3 - S. GENERALES -  FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102409 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","338,41","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139372087 - ELECTRICIDAD  CARRETERA A 5 AUTOVIA EXTREMADURA SN KM 22 - S. GENERALES - FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102410 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014,"161,49","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139146243  -  C/TORREMOLINOS 15  - S. GENERALES  -  FACTURACION JUNIO / JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102467 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014,"815,76","0,00",#NAME?
